Order_ID,Order_Date,Delivery_Date,Customer_ID,Region,City,Courier_Partner,Product_Category,Order_Value
ORD102577,2023-04-22,2023-04-24,CUST7371,South,Chennai,Ecom Express,Fashion,17159.72
ORD102578,2023-11-27,2023-12-06,CUST6792,West,Mumbai,Delhivery,Home,27039.71
ORD102579,2023-08-19,2023-08-25,CUST6013,North,Bangalore,DTDC,Home,40413.75
ORD102580,2023-04-30,2023-05-05,CUST1261,West,Hyderabad,Delhivery,Beauty,36905.14
ORD102581,2023-08-23,2023-08-29,CUST4755,West,Kolkata,India Post,Sports,38333.02
ORD102582,2023-10-12,2023-10-22,CUST3659,West,Bangalore,Delhivery,Home,24224.87
ORD102583,2023-08-05,2023-08-13,CUST9869,South,Delhi,Delhivery,Sports,7704.57
ORD102584,2023-04-07,2023-04-14,CUST5679,West,Hyderabad,DTDC,Electronics,20056.22
ORD102585,2023-12-22,2023-12-31,CUST1493,West,Delhi,Delhivery,Sports,41179.45
ORD102586,2023-09-21,2023-09-28,CUST3076,North,Hyderabad,Blue Dart,Home,45322.56
ORD102587,2023-03-08,2023-03-17,CUST1960,North,Chennai,India Post,Home,46283.55
ORD102588,2023-09-18,2023-09-24,CUST3652,East,Bangalore,Ecom Express,Sports,45998.65
ORD102589,2023-10-11,2023-10-12,CUST6675,East,Hyderabad,Blue Dart,Home,7188.88
ORD102590,2023-07-22,2023-07-25,CUST8782,South,Delhi,Delhivery,Beauty,20760.9
ORD102591,2023-07-06,2023-07-13,CUST3084,North,Delhi,DTDC,Beauty,18074.28
ORD102592,2023-04-29,2023-05-06,CUST1560,South,Bangalore,India Post,Sports,12549.27
ORD102593,2023-06-28,2023-07-05,CUST1562,South,Kolkata,India Post,Fashion,1960.38
ORD102594,2023-02-13,2023-02-17,CUST9558,North,Kolkata,India Post,Sports,34678.15
ORD102595,2023-06-02,2023-06-04,CUST5081,East,Bangalore,Ecom Express,Fashion,25593.71
ORD102596,2023-07-23,2023-07-24,CUST8165,South,Bangalore,Delhivery,Home,13988.99
ORD102597,2023-05-30,2023-06-01,CUST3941,East,Chennai,DTDC,Fashion,36772.27
ORD102598,2023-08-15,2023-08-20,CUST5947,North,Mumbai,DTDC,Home,43636.82
ORD102599,2023-05-22,2023-05-26,CUST4284,North,Bangalore,Blue Dart,Home,46435.18
ORD102600,2023-05-25,2023-05-26,CUST8945,North,Delhi,Delhivery,Electronics,10768.01
ORD102601,2023-06-11,2023-06-17,CUST8569,South,Delhi,DTDC,Home,6161.34
ORD102602,2023-02-13,2023-02-17,CUST3928,South,Chennai,Ecom Express,Home,8259.11
ORD102603,2023-05-30,2023-06-04,CUST6976,North,Delhi,Delhivery,Sports,18710.69
ORD102604,2023-12-10,2023-12-13,CUST8062,South,Mumbai,Blue Dart,Fashion,18749.83
ORD102605,2023-12-13,2023-12-23,CUST4810,West,Mumbai,Delhivery,Home,35866.23
ORD102606,2023-10-28,2023-11-05,CUST6606,South,Kolkata,Blue Dart,Electronics,40750.48
ORD102607,2023-05-19,2023-05-21,CUST8069,East,Mumbai,India Post,Home,29495.03
ORD102608,2023-01-28,2023-02-05,CUST4012,North,Delhi,Ecom Express,Fashion,12299.26
ORD102609,2023-08-05,2023-08-11,CUST1179,South,Bangalore,Delhivery,Home,13934.27
ORD102610,2023-09-22,2023-09-25,CUST7592,East,Delhi,Ecom Express,Fashion,46071.06
ORD102611,2023-08-26,2023-09-01,CUST2645,South,Kolkata,DTDC,Electronics,29731.85
ORD102612,2023-09-17,2023-09-23,CUST9181,South,Bangalore,DTDC,Home,3231.71
ORD102613,2023-08-06,2023-08-08,CUST1811,North,Hyderabad,Delhivery,Home,29823.34
ORD102614,2023-02-11,2023-02-20,CUST3678,East,Bangalore,Blue Dart,Home,36870.31
ORD102615,2023-06-21,2023-06-26,CUST7033,North,Chennai,Ecom Express,Home,11161.69
ORD102616,2023-08-31,2023-09-05,CUST3585,West,Hyderabad,India Post,Electronics,32213.32
ORD102617,2023-04-25,2023-05-02,CUST5772,West,Mumbai,Blue Dart,Sports,5483.59
ORD102618,2023-12-18,2023-12-25,CUST9349,West,Chennai,Ecom Express,Home,38226.66
ORD102619,2023-09-06,2023-09-14,CUST8233,North,Bangalore,Ecom Express,Beauty,18161.68
ORD102620,2023-03-16,2023-03-26,CUST6122,West,Mumbai,Delhivery,Fashion,21920.85
ORD102621,2023-04-22,2023-05-02,CUST6625,East,Mumbai,Ecom Express,Beauty,11603.01
ORD102622,2023-09-18,2023-09-26,CUST3682,North,Chennai,India Post,Home,38435.35
ORD102623,2023-09-16,2023-09-24,CUST3624,West,Hyderabad,Ecom Express,Home,32361.47
ORD102624,2023-03-29,2023-04-03,CUST5487,North,Hyderabad,DTDC,Sports,18133.47
ORD102625,2023-10-20,2023-10-28,CUST9679,East,Chennai,Delhivery,Home,18955.45
ORD102626,2023-03-02,2023-03-03,CUST7459,South,Chennai,Blue Dart,Beauty,6600.97
ORD102627,2023-07-31,2023-08-01,CUST8558,East,Kolkata,DTDC,Electronics,22579.41
ORD102628,2023-04-02,2023-04-04,CUST4240,South,Hyderabad,DTDC,Electronics,32897.95
ORD102629,2023-07-09,2023-07-11,CUST4168,South,Bangalore,Delhivery,Home,11768.02
ORD102630,2023-08-07,2023-08-10,CUST6087,North,Delhi,Delhivery,Electronics,35090.31
ORD102631,2023-11-06,2023-11-07,CUST9377,West,Mumbai,India Post,Beauty,8377.14
ORD102632,2023-10-29,2023-11-08,CUST5577,East,Chennai,DTDC,Home,7580.06
ORD102633,2023-09-11,2023-09-18,CUST2412,East,Delhi,Delhivery,Home,48139.22
ORD102634,2023-06-26,2023-07-01,CUST4038,East,Bangalore,Blue Dart,Electronics,7349.2
ORD102635,2023-04-02,2023-04-08,CUST7196,East,Bangalore,India Post,Electronics,30285.97
ORD102636,2023-05-08,2023-05-09,CUST2211,East,Chennai,Delhivery,Electronics,1641.17
ORD102637,2023-10-14,2023-10-23,CUST6346,South,Delhi,Ecom Express,Beauty,34139.49
ORD102638,2023-08-05,2023-08-07,CUST9551,North,Kolkata,DTDC,Home,8117.24
ORD102639,2023-08-18,2023-08-20,CUST8865,South,Hyderabad,Blue Dart,Sports,21048.58
ORD102640,2023-06-18,2023-06-21,CUST3478,East,Delhi,Blue Dart,Beauty,17989.36
ORD102641,2023-11-04,2023-11-06,CUST9798,West,Chennai,DTDC,Electronics,21557.57
ORD102642,2023-09-23,2023-10-03,CUST2482,East,Chennai,Delhivery,Sports,23077.26
ORD102643,2023-02-27,2023-03-02,CUST5212,North,Bangalore,DTDC,Fashion,35714.51
ORD102644,2023-03-09,2023-03-10,CUST5998,North,Kolkata,Ecom Express,Electronics,24362.56
ORD102645,2023-05-15,2023-05-21,CUST7063,West,Delhi,India Post,Fashion,34983.6
ORD102646,2023-06-27,2023-07-07,CUST3533,North,Bangalore,DTDC,Home,31828.0
ORD102647,2023-04-07,2023-04-16,CUST9134,South,Delhi,India Post,Home,17538.32
ORD102648,2023-01-23,2023-01-24,CUST2608,North,Chennai,Delhivery,Home,25503.14
ORD102649,2023-01-12,2023-01-20,CUST9055,North,Mumbai,DTDC,Fashion,31122.32
ORD102650,2023-06-11,2023-06-20,CUST4024,South,Kolkata,India Post,Home,14142.47
ORD102651,2023-02-13,2023-02-15,CUST3088,West,Hyderabad,Blue Dart,Beauty,2637.65
ORD102652,2023-12-16,2023-12-25,CUST8225,South,Kolkata,Ecom Express,Beauty,31196.53
ORD102653,2023-04-24,2023-04-25,CUST5334,East,Mumbai,India Post,Sports,4876.29
ORD102654,2023-12-12,2023-12-15,CUST2758,North,Kolkata,Blue Dart,Electronics,44934.84
ORD102655,2023-12-08,2023-12-16,CUST9000,North,Chennai,Delhivery,Fashion,45475.57
ORD102656,2023-07-27,2023-08-04,CUST1153,West,Hyderabad,DTDC,Electronics,566.59
ORD102657,2023-01-24,2023-01-25,CUST2402,South,Hyderabad,Delhivery,Fashion,35273.21
ORD102658,2023-08-15,2023-08-17,CUST5220,West,Delhi,DTDC,Beauty,11008.5
ORD102659,2023-03-31,2023-04-03,CUST8117,West,Mumbai,DTDC,Sports,19408.47
ORD102660,2023-06-19,2023-06-20,CUST3557,West,Kolkata,Blue Dart,Beauty,817.82
ORD102661,2023-10-14,2023-10-17,CUST4538,East,Hyderabad,DTDC,Electronics,30241.46
ORD102662,2023-09-20,2023-09-24,CUST5137,West,Kolkata,DTDC,Home,39263.04
ORD102663,2023-10-29,2023-11-07,CUST9779,North,Kolkata,India Post,Electronics,39382.35
ORD102664,2023-11-16,2023-11-24,CUST1181,East,Delhi,India Post,Sports,33220.46
ORD102665,2023-09-09,2023-09-16,CUST1714,East,Bangalore,Blue Dart,Sports,19725.72
ORD102666,2023-09-05,2023-09-08,CUST6377,North,Bangalore,Delhivery,Fashion,44439.27
ORD102667,2023-06-16,2023-06-21,CUST8919,South,Bangalore,Delhivery,Sports,508.15
ORD102668,2023-01-23,2023-01-24,CUST3937,South,Delhi,India Post,Electronics,4936.9
ORD102669,2023-03-25,2023-04-01,CUST4148,East,Kolkata,Delhivery,Home,530.43
ORD102670,2023-12-18,2023-12-24,CUST8922,East,Kolkata,Blue Dart,Fashion,7196.25
ORD102671,2023-03-16,2023-03-20,CUST9384,East,Delhi,Delhivery,Sports,1483.21
ORD102672,2023-02-13,2023-02-22,CUST4786,South,Mumbai,Blue Dart,Home,49098.08
ORD102673,2023-11-20,2023-11-30,CUST7174,East,Chennai,DTDC,Sports,4698.27
ORD102674,2023-02-14,2023-02-15,CUST1767,West,Bangalore,Delhivery,Fashion,40183.93
ORD102675,2023-12-24,2023-12-30,CUST3104,South,Kolkata,Delhivery,Home,33454.09
ORD102676,2023-02-22,2023-03-02,CUST4421,East,Mumbai,Ecom Express,Home,40546.05
ORD102677,2023-03-19,2023-03-28,CUST8065,West,Hyderabad,Ecom Express,Electronics,14150.77
ORD102678,2023-01-07,2023-01-09,CUST1365,North,Chennai,Delhivery,Beauty,26955.11
ORD102679,2023-11-16,2023-11-18,CUST6060,East,Kolkata,Ecom Express,Fashion,37816.45
ORD102680,2023-03-18,2023-03-21,CUST4756,North,Bangalore,Delhivery,Home,49229.7
ORD102681,2023-01-16,2023-01-21,CUST4494,West,Bangalore,Ecom Express,Beauty,10063.6
ORD102682,2023-01-24,2023-01-31,CUST5561,North,Kolkata,Ecom Express,Home,8358.84
ORD102683,2023-08-29,2023-09-03,CUST7562,South,Bangalore,DTDC,Sports,36338.2
ORD102684,2023-05-16,2023-05-19,CUST4324,East,Kolkata,India Post,Home,43400.7
ORD102685,2023-04-21,2023-04-22,CUST2175,East,Bangalore,Delhivery,Electronics,16966.64
ORD102686,2023-01-14,2023-01-16,CUST8540,North,Hyderabad,Blue Dart,Electronics,37875.24
ORD102687,2023-10-24,2023-10-28,CUST4013,East,Chennai,Blue Dart,Electronics,29645.73
ORD102688,2023-07-02,2023-07-07,CUST4704,West,Mumbai,India Post,Sports,32214.06
ORD102689,2023-02-22,2023-02-28,CUST8788,South,Kolkata,India Post,Home,43744.21
ORD102690,2023-12-13,2023-12-21,CUST1247,East,Mumbai,India Post,Sports,2533.79
ORD102691,2023-08-15,2023-08-20,CUST4356,West,Delhi,DTDC,Beauty,35558.53
ORD102692,2023-03-11,2023-03-12,CUST6437,East,Bangalore,DTDC,Home,32389.31
ORD102693,2023-03-19,2023-03-24,CUST8918,North,Mumbai,DTDC,Home,12413.65
ORD102694,2023-12-18,2023-12-25,CUST1079,South,Bangalore,DTDC,Beauty,664.15
ORD102695,2023-01-29,2023-01-31,CUST8848,West,Delhi,DTDC,Electronics,42397.69
ORD102696,2023-09-25,2023-10-03,CUST1663,West,Bangalore,India Post,Fashion,21852.41
ORD102697,2023-12-17,2023-12-27,CUST3220,North,Kolkata,India Post,Beauty,35305.17
ORD102698,2023-09-07,2023-09-17,CUST7853,North,Kolkata,Delhivery,Sports,45624.8
ORD102699,2023-12-20,2023-12-29,CUST5356,East,Kolkata,DTDC,Fashion,31322.67
ORD102700,2023-04-18,2023-04-21,CUST2682,North,Hyderabad,DTDC,Sports,8175.52
ORD102701,2023-03-27,2023-03-30,CUST1598,West,Kolkata,India Post,Sports,35780.2
ORD102702,2023-11-12,2023-11-13,CUST4334,North,Bangalore,DTDC,Sports,30741.63
ORD102703,2023-12-13,2023-12-23,CUST9326,North,Kolkata,Delhivery,Sports,1200.98
ORD102704,2023-12-22,2023-12-24,CUST1304,East,Bangalore,Blue Dart,Electronics,29109.15
ORD102705,2023-05-01,2023-05-02,CUST3033,East,Kolkata,India Post,Sports,21917.72
ORD102706,2023-11-29,2023-12-08,CUST7634,North,Chennai,Ecom Express,Fashion,26143.43
ORD102707,2023-08-12,2023-08-21,CUST7446,East,Delhi,India Post,Fashion,48306.32
ORD102708,2023-08-31,2023-09-09,CUST3486,South,Bangalore,Blue Dart,Beauty,45920.81
ORD102709,2023-08-19,2023-08-23,CUST8500,East,Mumbai,Ecom Express,Sports,16529.39
ORD102710,2023-02-25,2023-02-27,CUST5910,North,Chennai,DTDC,Sports,1091.84
ORD102711,2023-06-29,2023-07-03,CUST2706,West,Chennai,Ecom Express,Beauty,48117.12
ORD102712,2023-12-19,2023-12-23,CUST6730,West,Mumbai,Delhivery,Beauty,9335.71
ORD102713,2023-06-14,2023-06-22,CUST2647,West,Kolkata,India Post,Beauty,16471.2
ORD102714,2023-01-01,2023-01-10,CUST7847,North,Delhi,Delhivery,Electronics,31147.0
ORD102715,2023-02-08,2023-02-12,CUST1490,South,Mumbai,India Post,Electronics,1530.28
ORD102716,2023-05-08,2023-05-12,CUST3366,South,Delhi,DTDC,Home,7507.1
ORD102717,2023-03-24,2023-03-25,CUST9057,North,Delhi,DTDC,Fashion,22155.84
ORD102718,2023-04-23,2023-04-24,CUST4728,East,Chennai,Delhivery,Electronics,5368.24
ORD102719,2023-03-27,2023-03-29,CUST4785,West,Mumbai,DTDC,Sports,7827.77
ORD102720,2023-02-13,2023-02-17,CUST9357,East,Bangalore,Ecom Express,Home,27878.95
ORD102721,2023-06-04,2023-06-14,CUST5630,North,Delhi,Delhivery,Electronics,35236.59
ORD102722,2023-05-24,2023-05-27,CUST4837,North,Delhi,DTDC,Beauty,10277.15
ORD102723,2023-05-18,2023-05-22,CUST8841,East,Hyderabad,Blue Dart,Fashion,27877.19
ORD102724,2023-03-21,2023-03-29,CUST1889,South,Chennai,DTDC,Electronics,13242.21
ORD102725,2023-02-26,2023-03-07,CUST4695,North,Mumbai,Ecom Express,Home,3694.08
ORD102726,2023-07-16,2023-07-24,CUST7400,North,Bangalore,Blue Dart,Sports,35828.39
ORD102727,2023-04-20,2023-04-24,CUST1319,West,Bangalore,DTDC,Home,38869.55
ORD102728,2023-09-20,2023-09-27,CUST4739,West,Chennai,DTDC,Beauty,25994.96
ORD102729,2023-04-19,2023-04-25,CUST3013,West,Mumbai,Blue Dart,Beauty,40122.7
ORD102730,2023-07-05,2023-07-09,CUST6902,West,Chennai,Blue Dart,Fashion,17647.87
ORD102731,2023-04-17,2023-04-26,CUST3509,East,Delhi,DTDC,Sports,22957.36
ORD102732,2023-02-24,2023-03-01,CUST6839,North,Mumbai,DTDC,Beauty,22477.71
ORD102733,2023-12-11,2023-12-17,CUST1563,North,Delhi,Delhivery,Home,35262.14
ORD102734,2023-05-11,2023-05-15,CUST4127,North,Bangalore,Blue Dart,Home,32599.18
ORD102735,2023-07-13,2023-07-19,CUST1875,South,Chennai,Ecom Express,Home,45796.23
ORD102736,2023-01-18,2023-01-23,CUST6345,North,Mumbai,India Post,Electronics,27031.64
ORD102737,2023-12-09,2023-12-17,CUST1922,South,Mumbai,DTDC,Electronics,24576.27
ORD102738,2023-06-04,2023-06-08,CUST2892,West,Chennai,Ecom Express,Fashion,12265.43
ORD102739,2023-11-07,2023-11-11,CUST7116,East,Mumbai,DTDC,Sports,32572.71
ORD102740,2023-04-03,2023-04-13,CUST9682,East,Delhi,Blue Dart,Sports,32454.44
ORD102741,2023-09-22,2023-09-25,CUST7788,East,Delhi,DTDC,Home,26105.18
ORD102742,2023-10-30,2023-11-09,CUST8481,West,Kolkata,Blue Dart,Home,4019.37
ORD102743,2023-12-14,2023-12-23,CUST7185,East,Hyderabad,Blue Dart,Beauty,27013.93
ORD102744,2023-10-02,2023-10-06,CUST9859,East,Mumbai,DTDC,Electronics,43974.82
ORD102745,2023-07-25,2023-07-29,CUST9042,West,Hyderabad,India Post,Beauty,3841.07
ORD102746,2023-12-11,2023-12-17,CUST1268,South,Mumbai,Ecom Express,Sports,26035.57
ORD102747,2023-05-01,2023-05-03,CUST7258,West,Mumbai,DTDC,Beauty,17982.63
ORD102748,2023-08-17,2023-08-27,CUST5312,North,Bangalore,DTDC,Home,13633.8
ORD102749,2023-03-07,2023-03-14,CUST7375,South,Hyderabad,DTDC,Beauty,26354.3
ORD102750,2023-01-28,2023-02-07,CUST7910,North,Mumbai,Delhivery,Electronics,49379.29
ORD102751,2023-01-29,2023-01-31,CUST4457,West,Hyderabad,Delhivery,Beauty,10482.28
ORD102752,2023-02-24,2023-02-27,CUST5417,South,Chennai,DTDC,Electronics,9186.31
ORD102753,2023-03-30,2023-04-08,CUST1014,West,Bangalore,Delhivery,Sports,18005.42
ORD102754,2023-06-13,2023-06-21,CUST8065,West,Chennai,Blue Dart,Beauty,14492.76
ORD102755,2023-07-25,2023-07-30,CUST1473,East,Kolkata,Ecom Express,Home,6018.48
ORD102756,2023-03-06,2023-03-13,CUST3022,East,Chennai,DTDC,Sports,28859.67
ORD102757,2023-09-05,2023-09-15,CUST7284,South,Kolkata,Delhivery,Sports,28422.36
ORD102758,2023-02-25,2023-02-26,CUST8322,East,Chennai,Delhivery,Home,15788.77
ORD102759,2023-03-21,2023-03-30,CUST1244,South,Mumbai,Ecom Express,Home,43147.53
ORD102760,2023-05-13,2023-05-23,CUST6444,North,Bangalore,India Post,Home,10890.73
ORD102761,2023-04-21,2023-04-28,CUST4505,East,Hyderabad,DTDC,Sports,17863.3
ORD102762,2023-02-07,2023-02-08,CUST3793,East,Delhi,Ecom Express,Fashion,26225.83
ORD102763,2023-12-28,2023-12-30,CUST6677,West,Hyderabad,Delhivery,Fashion,43787.57
ORD102764,2023-09-19,2023-09-25,CUST9049,South,Delhi,DTDC,Home,39465.99
ORD102765,2023-08-19,2023-08-27,CUST1050,West,Chennai,Ecom Express,Electronics,8881.97
ORD102766,2023-04-25,2023-04-26,CUST5118,West,Hyderabad,Ecom Express,Fashion,35881.35
ORD102767,2023-10-16,2023-10-18,CUST2071,South,Bangalore,Ecom Express,Beauty,9214.01
ORD102768,2023-06-16,2023-06-21,CUST9122,South,Bangalore,Blue Dart,Sports,37808.99
ORD102769,2023-01-17,2023-01-19,CUST6673,South,Mumbai,India Post,Home,43640.29
ORD102770,2023-05-04,2023-05-12,CUST9726,North,Mumbai,Ecom Express,Home,10931.08
ORD102771,2023-02-02,2023-02-07,CUST4088,West,Mumbai,Ecom Express,Sports,8101.96
ORD102772,2023-09-23,2023-10-03,CUST2078,West,Hyderabad,India Post,Electronics,4273.06
ORD102773,2023-12-14,2023-12-16,CUST5459,North,Bangalore,Blue Dart,Beauty,38151.18
ORD102774,2023-08-06,2023-08-10,CUST6493,West,Kolkata,Ecom Express,Home,23228.12
ORD102775,2023-09-15,2023-09-22,CUST3177,North,Chennai,Delhivery,Electronics,1239.82
ORD102776,2023-11-29,2023-12-04,CUST2972,West,Delhi,DTDC,Sports,3519.29
ORD102777,2023-01-23,2023-02-02,CUST2695,East,Kolkata,DTDC,Beauty,41765.24
ORD102778,2023-12-08,2023-12-10,CUST5685,North,Bangalore,DTDC,Home,37153.3
ORD102779,2023-07-01,2023-07-08,CUST1529,South,Chennai,India Post,Sports,41777.18
ORD102780,2023-10-24,2023-10-28,CUST2046,South,Delhi,Ecom Express,Beauty,2134.17
ORD102781,2023-04-08,2023-04-17,CUST6287,North,Kolkata,Delhivery,Beauty,13143.56
ORD102782,2023-09-17,2023-09-24,CUST3509,East,Hyderabad,Delhivery,Fashion,16997.45
ORD102783,2023-05-24,2023-05-30,CUST7919,North,Kolkata,Blue Dart,Electronics,7076.27
ORD102784,2023-01-01,2023-01-06,CUST8715,South,Hyderabad,Ecom Express,Home,2514.58
ORD102785,2023-04-22,2023-04-25,CUST4068,South,Bangalore,DTDC,Sports,40099.48
ORD102786,2023-01-29,2023-02-05,CUST4674,South,Hyderabad,Ecom Express,Electronics,43577.47
ORD102787,2023-07-02,2023-07-12,CUST9272,North,Kolkata,DTDC,Electronics,3662.45
ORD102788,2023-04-02,2023-04-05,CUST8827,South,Kolkata,Delhivery,Home,3438.62
ORD102789,2023-10-24,2023-10-31,CUST7821,West,Mumbai,Delhivery,Sports,33512.48
ORD102790,2023-05-21,2023-05-28,CUST6882,West,Kolkata,India Post,Sports,26079.03
ORD102791,2023-09-28,2023-09-29,CUST3552,North,Kolkata,Ecom Express,Home,14753.7
ORD102792,2023-12-09,2023-12-13,CUST8755,North,Bangalore,Ecom Express,Beauty,16823.9
ORD102793,2023-06-04,2023-06-08,CUST2848,North,Bangalore,DTDC,Beauty,32988.08
ORD102794,2023-09-11,2023-09-21,CUST3428,East,Kolkata,India Post,Sports,5639.4
ORD102795,2023-01-25,2023-01-29,CUST3076,West,Delhi,India Post,Sports,6591.35
ORD102796,2023-04-17,2023-04-22,CUST8650,North,Bangalore,Ecom Express,Beauty,43025.43
ORD102797,2023-06-27,2023-07-06,CUST9335,West,Kolkata,Blue Dart,Sports,37742.99
ORD102798,2023-04-25,2023-05-05,CUST8466,West,Delhi,Delhivery,Fashion,39684.62
ORD102799,2023-05-08,2023-05-09,CUST9830,South,Kolkata,Delhivery,Sports,7847.39
ORD102800,2023-06-27,2023-06-30,CUST5861,East,Mumbai,Blue Dart,Sports,46970.43
ORD102801,2023-07-13,2023-07-19,CUST3290,West,Chennai,Blue Dart,Beauty,31472.6
ORD102802,2023-03-06,2023-03-12,CUST9945,West,Bangalore,Ecom Express,Home,8482.9
ORD102803,2023-01-09,2023-01-14,CUST6512,West,Delhi,India Post,Electronics,7056.03
ORD102804,2023-02-10,2023-02-16,CUST6246,North,Hyderabad,Blue Dart,Fashion,45780.24
ORD102805,2023-05-31,2023-06-02,CUST6956,South,Mumbai,Ecom Express,Electronics,27062.5
ORD102806,2023-03-11,2023-03-15,CUST7676,West,Mumbai,DTDC,Sports,34196.34
ORD102807,2023-04-10,2023-04-19,CUST6073,South,Hyderabad,Delhivery,Home,9658.64
ORD102808,2023-10-07,2023-10-10,CUST8069,West,Bangalore,Delhivery,Beauty,15247.47
ORD102809,2023-04-05,2023-04-08,CUST3867,South,Hyderabad,Ecom Express,Beauty,29604.47
ORD102810,2023-10-02,2023-10-11,CUST1568,East,Delhi,Delhivery,Home,10063.24
ORD102811,2023-12-03,2023-12-07,CUST7763,West,Mumbai,Ecom Express,Home,16100.24
ORD102812,2023-06-04,2023-06-08,CUST5285,East,Delhi,India Post,Fashion,41415.74
ORD102813,2023-06-14,2023-06-19,CUST7130,East,Hyderabad,Blue Dart,Fashion,43283.29
ORD102814,2023-12-12,2023-12-16,CUST1414,East,Mumbai,Ecom Express,Sports,29332.47
ORD102815,2023-09-29,2023-10-05,CUST1293,East,Bangalore,DTDC,Beauty,16234.47
ORD102816,2023-03-24,2023-04-03,CUST7893,East,Chennai,Ecom Express,Fashion,44759.74
ORD102817,2023-03-22,2023-03-23,CUST4726,South,Chennai,Blue Dart,Electronics,30532.65
ORD102818,2023-05-04,2023-05-09,CUST1890,North,Hyderabad,DTDC,Sports,46018.06
ORD102819,2023-11-26,2023-11-28,CUST7900,South,Chennai,Ecom Express,Electronics,38959.35
ORD102820,2023-08-16,2023-08-24,CUST4116,East,Hyderabad,Delhivery,Fashion,49334.39
ORD102821,2023-12-30,2024-01-01,CUST4423,South,Chennai,Blue Dart,Beauty,39399.59
ORD102822,2023-08-13,2023-08-19,CUST4153,East,Chennai,India Post,Sports,36046.08
ORD102823,2023-05-19,2023-05-20,CUST1255,East,Bangalore,Delhivery,Sports,14029.03
ORD102824,2023-12-25,2023-12-29,CUST4309,South,Mumbai,India Post,Sports,17969.59
ORD102825,2023-04-23,2023-04-24,CUST6555,West,Mumbai,India Post,Sports,20001.87
ORD102826,2023-03-03,2023-03-05,CUST4129,North,Hyderabad,Delhivery,Sports,26136.43
ORD102827,2023-04-03,2023-04-12,CUST9543,East,Bangalore,India Post,Beauty,37644.83
ORD102828,2023-08-09,2023-08-10,CUST9091,West,Kolkata,Ecom Express,Sports,44118.67
ORD102829,2023-06-11,2023-06-16,CUST7602,North,Mumbai,India Post,Fashion,2727.44
ORD102830,2023-02-08,2023-02-16,CUST9250,South,Kolkata,Ecom Express,Sports,13198.45
ORD102831,2023-06-04,2023-06-08,CUST3607,South,Chennai,Blue Dart,Electronics,9390.29
ORD102832,2023-11-26,2023-12-06,CUST5916,North,Bangalore,Blue Dart,Fashion,22830.66
ORD102833,2023-11-15,2023-11-21,CUST3630,West,Chennai,Ecom Express,Sports,3427.83
ORD102834,2023-12-13,2023-12-21,CUST7118,North,Chennai,Delhivery,Sports,8640.84
ORD102835,2023-05-12,2023-05-18,CUST8293,West,Chennai,DTDC,Electronics,13047.87
ORD102836,2023-04-23,2023-04-29,CUST3844,South,Kolkata,Delhivery,Sports,38546.94
ORD102837,2023-03-27,2023-04-01,CUST2221,East,Bangalore,Ecom Express,Home,42411.2
ORD102838,2023-12-03,2023-12-12,CUST9409,West,Mumbai,DTDC,Beauty,8757.83
ORD102839,2023-07-22,2023-07-27,CUST9052,West,Mumbai,Ecom Express,Home,20147.28
ORD102840,2023-03-12,2023-03-15,CUST6232,North,Hyderabad,Ecom Express,Beauty,12919.85
ORD102841,2023-02-21,2023-02-26,CUST5891,North,Bangalore,Ecom Express,Home,41545.09
ORD102842,2023-11-12,2023-11-22,CUST8365,East,Chennai,Ecom Express,Beauty,18853.87
ORD102843,2023-08-08,2023-08-15,CUST4829,South,Kolkata,DTDC,Electronics,42269.37
ORD102844,2023-04-09,2023-04-14,CUST1828,North,Mumbai,India Post,Beauty,44074.21
ORD102845,2023-05-01,2023-05-05,CUST1449,East,Chennai,DTDC,Fashion,11245.75
ORD102846,2023-05-01,2023-05-04,CUST5413,South,Chennai,Delhivery,Beauty,40061.87
ORD102847,2023-02-14,2023-02-16,CUST6135,East,Kolkata,DTDC,Electronics,36476.04
ORD102848,2023-06-27,2023-07-02,CUST7049,South,Kolkata,Blue Dart,Electronics,42033.34
ORD102849,2023-01-23,2023-01-24,CUST6372,West,Kolkata,DTDC,Home,30772.74
ORD102850,2023-01-30,2023-02-09,CUST9946,East,Hyderabad,Ecom Express,Fashion,17055.15
ORD102851,2023-06-10,2023-06-17,CUST2265,West,Hyderabad,India Post,Beauty,9613.04
ORD102852,2023-05-02,2023-05-05,CUST6120,West,Bangalore,Ecom Express,Fashion,15212.48
ORD102853,2023-01-10,2023-01-13,CUST7526,South,Chennai,DTDC,Electronics,37168.22
ORD102854,2023-04-23,2023-04-30,CUST6279,East,Kolkata,Delhivery,Fashion,35077.03
ORD102855,2023-06-17,2023-06-24,CUST6325,West,Chennai,DTDC,Electronics,34980.14
ORD102856,2023-11-29,2023-12-05,CUST5099,North,Bangalore,DTDC,Home,45426.02
ORD102857,2023-03-16,2023-03-19,CUST8874,South,Kolkata,India Post,Home,8079.43
ORD102858,2023-12-14,2023-12-15,CUST8436,West,Hyderabad,DTDC,Beauty,48074.47
ORD102859,2023-12-05,2023-12-12,CUST4999,South,Delhi,Blue Dart,Home,45999.58
ORD102860,2023-07-22,2023-07-24,CUST6648,West,Chennai,Delhivery,Beauty,1798.13
ORD102861,2023-08-14,2023-08-18,CUST4537,North,Hyderabad,Delhivery,Sports,4428.72
